time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
18-3 8:30,"4,47","0,32","0,38","1,57","0,39","1,19","0,90","0,00",-,"0,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 8:35,"2,67","0,28","0,30","1,83","0,88","1,58","0,97","0,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 8:40,"1,96","0,32","0,31","1,57","0,31","1,44","0,84","0,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 8:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 8:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 8:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18-3 9:00,"2,42","0,31","0,36","2,03","0,29","1,38","0,85","2,06","0,69","3,05","0,81","0,50","1,26","2,58","0,85","0,48","0,61","2,06","1,31","8,49",-,-,-,-,-,-,-
18-3 9:05,"2,24","0,26","0,26","1,53","1,53","1,15","1,17","2,25","0,63","1,77","0,70","0,63","1,04","2,60","0,62","0,60","0,49","2,45","1,55","7,91","0,36","0,61","0,43","0,45","1,26","3,79","0,53"
18-3 9:10,"3,14","0,42","0,35","1,44","0,30","1,20","2,74","4,24","0,50","4,46","0,74","0,46","1,65","0,52","0,48","0,51","0,51","2,11","1,41","7,86","0,49","0,39","0,46","0,51","1,40","2,87","0,52"
18-3 9:15,"2,56","0,31","0,40","1,93","0,69","1,44","0,99","1,40","0,67","2,88","0,90","0,61","1,75","2,50","0,63","0,46","0,63","2,26","1,36","8,44","0,50","0,48","0,47","0,46","1,41","4,59","0,65"
18-3 9:20,-,-,-,-,-,-,"0,80","1,89","0,73","2,89","0,68","4,68","1,30","2,49","0,48","0,31","0,72","2,26","1,36","7,73","0,47","0,46","0,42","0,42","1,18","3,33","0,48"
